sample_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,sequencing_platform454Roche,sequencing_platformIllumina,sequencing_platformIonTorrent,sequencing_platformPacBio,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primers5_8S_Fun_ITS4_Fun,primersfITS7_ITS4,primersfITS9_ITS4,primersgITS7_ITS4,primersgITS7_ITS4_then_ITS9_ITS4,primersgITS7_ITS4_ITS4arch,primersgITS7_ITS4m,primersgITS7_ITS4ngs,primersgITS7ngs_ITS4ngsUni,primersITS_S2F___ITS3_mixed_1_1_ITS4,primersITS1_ITS4,primersITS1F_ITS4,primersITS1F_ITS4_then_fITS7_ITS4,primersITS1F_ITS4_then_ITS3_ITS4,primersITS1ngs_ITS4ngs_or_ITS1Fngs_ITS4ngs,primersITS3_KYO2_ITS4,primersITS3_ITS4,primersITS3ngs1_to_5___ITS3ngs10_ITS4ngs,primersITS3ngs1_to_ITS3ngs11_ITS4ngs,primersITS86F_ITS4,primersITS9MUNngs_ITS4ngsUni,area_sampled,extraction_dna_mass,Resolve_Biome,ectomycorrhizal_richness,CV_Fold_Random,geometry,knndmw_CV_folds,Pixel_Long,Pixel_Lat
GF3S01386a,-0.26900214,0.30939123,-0.46175647,0.13984601,0.16961738,-0.0032578104,-0.24582125,0.07013878,-0.10769957,-0.13092238,0.024069777,0.054511975,-0.11655008,0.08339788,0.1049957,-0.051316667,0.047952887,-0.002526627,-0.02154409,0.01589126,-0.015501169,0.054188628,-0.019372564,-0.15098253,0.13428666,0.15250997,-0.020196822,-0.013999109,-0.10229764,-0.061541248,-0.055363342,0.045337487,0.101256244,-0.08260918,-0.011803637,0.04992479,0.035877075,0.05962477,-0.15122251,-0.017818065,0.026835786,0.03516684,0.033277992,0.0062714694,0.006495065,0.021158695,-0.0627795,0.05467503,0.013647898,0.02170964,0.022853836,0.048276134,0.02499712,0.0045589623,0.007873809,-0.018869681,0.009691071,-0.034683473,-0.01765012,0.008087689,-0.028366813,0.010752894,-0.027579458,-0.014215847,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,4,3.511545439,6,25.55416679|58.35416794,1,25.55416679,58.35416794
GF4S12599b,0.1667342,0.49629563,0.13284855,0.17351888,-0.20324102,0.047968794,0.13123572,-0.37979403,0.20103459,0.16647545,0.01310187,0.21540928,-0.025002588,0.0942146,0.058168493,0.005912602,-0.025474392,0.035857726,0.08560129,-0.001899149,0.00472164,-0.02883324,0.08142204,-0.13064092,0.03332596,0.04540344,0.014990084,-0.06519738,-0.047363248,-0.012803242,0.11210254,0.047529683,-0.07856581,0.09434993,-0.04984681,0.047660366,0.005925817,-0.09282126,0.1252006,0.031493768,0.00041757865,0.0032547931,0.048050683,-0.010400138,-0.029381938,0.0014628128,-0.09341796,0.021637626,0.029902939,-0.03187604,0.038726024,-0.0007771058,0.037818503,-0.03262931,-0.037733383,0.006516529,-0.018596731,0.0036557706,0.05362828,-0.013594753,-0.017901946,0.0021068451,0.010096839,0.0031431126,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.5,4,3.022860904,7,126.7291641|33.47916794,10,126.7291641,33.47916794
GF3S05127a,0.36879405,-0.07626531,0.14774123,0.11262841,0.29040724,-0.3667276,0.23941346,-0.20944898,0.2936729,0.06322996,0.1656343,-0.08180785,-0.0035778268,0.30691704,0.05237622,0.25938526,-0.11518271,-0.010874456,-0.030951051,-0.052731656,0.048242126,-0.0587375,0.012715551,0.048064515,-0.025084125,0.08305013,-0.052947808,0.090549774,0.1030974,0.20729713,0.096972495,0.10357781,-0.028810283,0.11268028,0.046634145,0.0012090665,0.01842291,0.036523387,-0.022977674,0.08835911,0.012361675,-0.021626825,-0.08198933,0.017996034,0.035058826,0.030250262,0.0779464,-0.03905842,0.0473237,-0.007772807,-0.026823191,-0.008446741,7.565136e-05,-0.01868973,0.013265437,-0.020634627,-0.0054537444,0.010671329,-0.04647787,-0.010250602,-0.012884177,-0.01574623,0.012702547,0.0023377985,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,12,3.848550566,1,1.037500024|41.35416794,2,1.037500024,41.35416794
GF4S16139b,0.12520581,0.19493748,-0.19771759,0.18655929,-0.3842042,0.08218481,0.34952897,-0.10395634,0.1561168,0.029135322,0.09620228,-0.029537478,0.0071755187,0.08839218,0.11253286,-0.13208562,0.255137,-0.04786214,-0.0032336477,-0.07486152,-0.00555741,0.18517806,0.088554606,-0.23218924,0.12842157,0.026519243,-0.12339095,-0.1429049,-0.0037304494,-0.23790102,-0.0274093,0.07754441,-0.23849328,0.16364135,0.09576716,-0.05815583,0.15136014,0.12523076,0.0026347677,0.044819776,-0.011587165,0.010482106,-0.09110497,0.0045351493,-0.06597673,-0.021882555,-0.028400812,0.09094102,-0.13753997,0.057888605,0.034711305,-0.0005289382,0.0551701,0.03902436,-0.006084557,-0.006047969,0.091799974,-0.03730033,0.041267917,-0.024943575,-0.064448446,-0.027277693,-0.012199957,-0.018069362,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1.0,8,1.098612289,1,-96.58750153|39.08750153,7,-96.58750153,39.08750153
GF4S20475b,-0.5790961,0.22326519,0.19206089,-0.06479006,-0.13479313,0.04621628,-0.06667448,-0.039576933,0.010815763,0.060213104,-0.03938136,0.013351943,0.026076877,-0.09050825,-0.020263,0.043334153,0.008547951,-0.015914042,0.0056509455,0.02062214,-0.024880184,-0.039447438,-0.061045296,0.0062380834,-0.026316881,0.0078657335,-0.044646047,0.028168641,0.025671823,0.028459249,-0.023492923,-0.038335703,-0.03188906,0.015456648,-0.050959706,0.058203124,-0.026603514,-0.04476482,0.0057431916,0.034582257,0.05691719,-0.04353079,-0.003980797,-0.03071334,-0.023986585,0.050363556,-0.03817489,0.021416003,1.1826539e-05,-0.028672421,-0.0137260035,-0.009381946,0.011893492,0.040539034,0.018932251,0.012150058,-0.015264818,0.0021060035,0.008068272,0.009599853,-0.0066691115,0.009902804,-0.009764776,-0.00015693624,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,2.0,4,5.367918055,8,25.67083359|58.39583206,1,25.67083359,58.39583206
S008888,-0.2199552,-0.57913744,-0.3440488,0.114888415,-0.17675385,-0.030865114,-0.27543753,-0.14037076,-0.09625137,3.4788554e-05,0.11798836,0.019900614,0.117871106,-0.046049964,0.084989026,-0.10563698,-0.01875601,0.06200722,-0.011683548,-0.011786238,-0.0061266376,0.029218407,-0.085039355,-0.054104265,-0.053798206,0.06250281,0.08847623,-0.07326528,-0.042110205,0.08203535,0.058462765,0.0043585687,0.024322294,-0.03994366,-0.011043788,0.0014731981,0.03656899,0.07567609,0.048660792,-0.06688578,0.0055979323,0.045019202,0.015419291,-0.07862408,0.034536526,-0.032083396,0.015654253,0.010868021,0.0010855187,0.053673238,-0.026314082,0.013781287,0.02535198,-0.02527066,-0.044374727,0.011178727,0.007769786,0.002573751,-0.025304012,0.006617581,-0.010753917,0.012581358,0.014410719,0.00385274,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.05,6,2.820902572,1,17.70416641|66.13749695,2,17.70416641,66.13749695
N1548,-0.29153317,0.33551255,-0.3120333,-0.06547642,0.22931379,0.061963912,-0.22884959,0.08159134,0.17643031,0.17223108,-0.076372325,0.24809769,0.11935839,0.11431815,-0.10127239,0.015637284,0.14452289,-0.09521668,0.09039804,0.089224726,0.02328619,-0.014419861,0.056028284,-0.037041135,-0.0110276425,0.118181266,0.10875826,0.10238645,-0.0016876756,-0.19411473,0.09218753,-0.09580237,-0.040159248,-0.026174737,-0.02278799,0.03156543,0.031715814,0.00055803166,-0.043690003,-0.05713239,-0.0158841,-0.014502953,-0.06327482,-0.009393491,-0.03031471,0.060142685,-0.054669388,0.014769678,-0.033437684,0.008917841,0.006627214,0.014245543,-0.013641972,0.013845378,0.034970418,-0.029711485,0.0030723643,0.018234452,-0.030121125,0.03245797,-0.00013551768,-0.018737376,-0.012109876,-0.0043471674,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,4.0,4,3.66992598,9,8.170833588|55.82083511,6,8.170833588,55.82083511
GF3S10247b,-0.3920011,0.5436445,0.13504702,-0.051997814,-0.11276309,-0.02484607,-0.01797273,0.01293388,0.008900645,0.04179126,-0.09575995,-0.04192279,-0.028852604,-0.045624994,-0.018375257,-0.021021305,0.04550771,0.0058048167,-0.02110195,-0.044709947,-0.044966396,-0.056683455,0.016355837,-0.060560536,0.068609275,0.016810339,-0.0039340868,-0.06531006,-0.15494311,0.01877707,0.030007888,0.024687309,-0.02110659,-0.044935018,-0.074051216,0.005800209,-0.008896472,0.0738802,0.09033974,-0.041930467,-0.014629051,0.052905794,0.02736145,0.013101903,0.0029211035,-0.08305039,-0.009735515,0.0020500557,-0.031094385,0.068529285,-0.02542112,0.0005780151,0.01284318,-0.013209456,0.023621786,-0.033724584,-0.027604375,0.0049937572,0.0019247532,0.00045264512,0.00873493,0.013869317,0.007097982,-0.015352758,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,2.5,4,4.966502283,10,23.62083244|52.65416718,7,23.62083244,52.65416718
GF4S19285b,-0.4866204,-0.15066332,0.24774605,-0.17757347,0.38443142,0.055321667,0.0781308,0.12422385,0.021291776,0.013389541,0.0008262356,0.07774358,0.073887765,0.13267067,-0.06358613,0.119125664,0.078912154,0.009503494,0.08354199,0.018740328,0.028656673,-0.03284221,0.036635265,-0.044509817,-0.002260105,-0.0027339817,-0.009124088,-0.028501078,0.008828654,-0.02766469,0.0057802866,0.015921822,0.0005210528,-0.035506923,0.03396595,-0.07555684,0.023082511,0.014289658,-0.03851403,0.002618574,-0.028904105,0.056485627,-0.0130658895,0.032625448,0.014354943,-0.033667613,0.012454014,-0.011188975,0.017261568,0.009105478,0.002873441,-0.002639958,-0.00641282,-0.041005984,-0.03782495,-0.016655074,0.009556726,0.010475043,-0.02868549,-0.00033288676,0.0055943434,0.009287884,-0.010557317,0.0154822655,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,2.0,4,3.875670179,1,15.77916622|59.11249924,8,15.77916622,59.11249924
FMS11032v2,-0.5323822,-0.007724689,-0.14127247,-0.02643003,0.1584576,-0.05329167,-0.21075268,-0.048242945,0.03174055,-0.011491345,-0.13285476,0.05648986,-0.07147479,0.09435713,-0.15854038,-0.0692795,0.060548484,-0.08066735,0.04883359,0.061387997,-0.05523471,0.04562794,-0.018677203,0.05079992,-0.0040429654,-0.18444511,0.11859634,0.039615195,-0.09250341,0.04433518,0.002446343,-0.038726754,0.00860709,0.043854117,-0.058393836,-0.07010793,-0.03289975,0.080168515,0.047353115,-0.06315147,0.019459018,0.06738955,-0.03851966,-0.063012205,-0.002489693,0.035623454,0.018115142,-0.023714846,0.015825309,0.014408452,0.034020137,-0.024218865,0.014046727,0.002398613,-0.0029559636,-0.018841308,0.0020715082,0.012740862,-0.0047230246,-0.010183673,0.0348703,0.004129344,-0.0055171633,0.009678379,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002,0.2,4,3.928447366,2,27.02916718|58.11249924,1,27.02916718,58.11249924
