sample_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,area_sampled,extraction_dna_mass,Resolve_Biome,arbuscular_mycorrhizal_richness,CV_Fold_Random,CV_Fold_Spatial,geometry,knndmw_CV_folds,Pixel_Long,Pixel_Lat,longitude,latitude,year_of_sampling
S5669,0.07117548614056088,-0.20850209996975422,-0.029557201555128556,-0.12008639893482721,-0.0455563820774625,-0.02641404131086397,-0.046033855329516524,0.1992745393911558,0.06760573857769227,0.05247146790362551,0.19823312920620637,-0.04330309585951537,0.01349316155498366,-0.09231175879485524,-0.05730064165575677,-0.1422481431617546,-0.01798871901378641,0.07078521060355258,0.21724858639565373,-0.11531047823854529,0.06853947595131503,-0.13569673967614168,0.04606770625031402,-0.09172430843393505,0.10218757109195711,0.1133698611238548,-0.22445368127407214,0.053031234908739074,0.18799758138974643,-0.04326840877591274,0.16482449376063368,0.023307478861149974,0.13437700789650245,0.13643080501781343,-0.06248925156821103,0.07222797370355513,0.07562447917647837,0.009878241505516897,-0.003249542711165941,0.06809000692663436,-0.29645821926335364,-0.11948212315279426,-0.09807282242004962,0.2168228614488564,-0.09603992738658056,0.1004662339925418,-0.010279597070553575,-0.2288095041598608,0.09935946928575533,-0.10510377098365577,0.10005682668900374,-0.11333434754605111,-0.028751768981664105,0.05805480036593123,0.18817271181097814,0.2109873723092248,0.05303855858804136,0.07843230668899366,-0.18991561925375203,-0.008700047211985343,-0.1311400447298872,0.12053126828332875,0.21527126481407843,0.07383354014733522,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,6,1.575467381,1,6,-119.6958313|54.8125,6,-119.6958313,54.8125,-119.69187,54.81258,2016
S1697,0.030322137983986388,-0.08654077870048008,0.07213842800345542,-0.0811626417033566,-0.02247091257309679,-0.09484296084778591,0.013124936446183334,-0.07248171698283544,-0.09444916675217155,0.1353507517787107,-0.04880066480640713,-0.00274619243788345,-0.17254677282714787,0.0924373283704768,-0.27209974543189247,0.17548142769465153,-0.053422081786153874,-0.06768062302609551,0.08019011320949022,-0.05508808786174992,-0.16610279075236617,-0.015852839458338153,-0.02256773689642733,-0.10738901842248406,-0.02036357920540447,0.12379511300841135,0.04510739987735247,0.15979509371832826,0.1212180554753383,-0.2589374977407525,0.04685251949943486,-0.1117471413138815,0.16965713794772763,-0.05715556915681954,-0.11702468938009318,0.16208678329653392,0.1224024469325583,-0.04624040623834465,0.027731523477671247,0.3330667415277688,-0.048677094491692253,0.13331388160213964,-0.07432910878779618,-0.08370978463405876,0.02914250693231827,-0.028822770655157672,0.13730092879879455,0.01992656037948839,0.34139548628375777,0.01741784360825998,0.15474119316793258,-0.20289335516385318,-0.0031919945859090804,-0.019642880212349525,0.1421933341410993,-0.1451312706301664,-0.1654473240111732,-0.10245656916427938,0.04260863836344946,-0.1622027944210948,-0.10039750697793817,-0.07704647598237703,-0.04241410514373666,0.16364481953738497,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.5,4,2.890316231,1,10,-73.37083435|45.72083282,10,-73.37083435,45.72083282,-73.37,45.72,2011
S1051,0.022325508431919626,0.021997586007725473,-0.17956505676227452,-0.10664175452565056,-0.034690361284036186,0.1512789292536422,0.10535678479121492,0.20546446246384492,-0.05885951907294552,-0.13909367457779426,-0.018482362648227158,-0.1364290346346349,-0.11918934285682564,-0.07241549277807632,0.0043243655431413125,-0.10967098397152238,-0.029028633474931263,0.11267045913052394,-0.04770329652584593,-0.17657085509104078,0.1522253917723845,0.14307161514899042,-0.19654922743724995,0.18246213167114558,-0.06218312153523966,0.04708108002846171,0.1514140839627158,0.17224533048339585,0.040663443370375224,-0.09554673074505653,-0.1419982038715786,-0.0981961407399878,0.03378769052754349,-0.19609637301442795,-0.0700100426598545,-0.013757470265722625,-0.03573437470682421,-0.012038152454082903,-0.08937795448717062,0.2053473974014266,-0.09167411139380079,0.05250883587948154,-0.057866727099989246,0.1662340841183894,0.0234152301350856,-0.06372064486769931,-0.16305981611116624,-0.041191454919288856,-0.05705376941693487,-0.13723809985516514,0.015402093533871399,0.1532539578861263,-0.02753132203929344,0.23418030992861272,-0.12682250638056863,0.07195464668674992,0.0844425583864247,-0.03165876997502367,-0.069913064534778,0.03310721987745739,0.15658872386766293,0.05278521315720956,-0.0168210993523502,-0.39870300587312285,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,7,3.737669618,1,8,-47.47916794|-13.5625,8,-47.47916794,-13.5625,-47.48055556,-13.56055556,2016
S2094,0.023900481755115333,-0.05554364863009124,-0.07389481493505082,0.005188110307700733,0.07956969461894842,-0.06404824999199604,0.06442407942187509,0.014937835753389526,0.00995814706398289,0.004746100190885983,-0.0755941758468096,0.0655825608633925,-0.06527080040684966,-0.0991206948680704,-0.3208243489045772,0.0927024870893859,0.085371138199486,-0.05695033928809261,-0.12202238586811233,0.11997241069031613,0.09063825853409119,-0.10241198914235539,0.034278041191509095,-0.07887571019817499,0.037154530858283165,-0.018503203734579764,0.019224123579087662,0.016307233673226063,-0.018498540465662783,-0.05909228751289909,0.2696594698839929,0.13609176106894358,0.22859517804665153,-0.032852448469295865,-0.023379983854591942,0.10924675577151914,-0.005726259497205057,0.12099920766840296,-0.02780389885661351,0.12376468304798102,-0.2926925755565081,0.16619881748889145,-0.20906150526970335,-0.183891644156426,-0.007640310481592032,0.20463550862131846,-0.13510314108918814,-0.20616213332234218,-0.22087694463731422,-0.06876424350224912,-0.0025808648998610216,-0.02707707121611904,-0.007330533976789526,0.17293983702947796,0.2414482799998987,0.02057272155102376,-0.17027837883748592,-0.2174343174934807,-0.006953480668559123,-0.00958996884979224,-0.12224239010246907,0.17039768065443975,-0.09344909336140522,0.05937424843441442,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,5,2.302585093,1,2,-113.3458328|48.46250153,2,-113.3458328,48.46250153,-113.35,48.4666667,NA_
S3339,-0.03837895184581626,-0.12223960380239914,0.009072945371496402,-0.0870473474705835,0.01676250756371597,-0.14788336326096108,-0.039608112623033036,0.1907801283273192,0.03591680660141645,0.07719602011252209,0.12456117664981631,-0.07127401589932357,-0.1256070919428376,-0.12981711618588768,-0.23898561273431415,0.11857237054586557,0.0651243769739157,-0.05273497873461485,-0.06953213312954519,-0.04973133827154736,0.09301096591155292,-0.12841494165621356,0.05902747963013701,-0.13623661049131472,0.06937794011349133,0.17080788734210656,-0.16217676463079525,-0.04174157770531742,0.24377330460704807,0.03586943930707847,0.02869599042475517,0.048859032517021304,0.10833079610675878,0.07630916648371569,0.03481103365952701,0.182053640354332,0.1957303229230945,0.08082041680391697,-0.15327783986996882,-0.049885845496409426,-0.1284668068213495,-0.009647600323520755,-0.15805000636109098,0.20528264277733566,-0.019544394164462863,0.14292432638706884,0.0592142278203218,-0.3347853641561764,0.02234954584862836,-0.20934323265892205,0.1754028873096783,-0.017072992712894388,-0.037371210761427125,0.12753240670921037,0.11200420732482076,0.1624422643748762,0.09211454188337019,-0.10435604278281876,0.011376566626369631,-0.03621295979359771,-0.17170612559073367,0.07648827677860394,0.1250740995062034,-0.024969130744349276,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,5,2.197224577,2,8,-117.9708328|54.58750153,8,-117.9708328,54.58750153,-117.970426,54.58351057,2016
S3650,0.011658763156083218,-0.002448330587145698,0.05148366480341268,0.09919921251652586,0.08853986234980388,0.0165077896709445,-0.2982083888639671,0.1359700265166208,-0.02977536237364549,0.08047081566670351,0.060137357180772434,0.0920113254292853,-0.23072521858465353,-0.012726147104259428,-0.058208649611632975,-0.23245858601999703,-0.03631034274355577,-0.053797306058553186,-0.16326304063373176,0.08216831183434267,-0.1497158810649291,-0.0028200285156117604,-0.07721825247978331,-0.13417589870203395,0.06866799652340166,0.15969417626105525,-0.027799908360392166,-0.08614231415730284,0.07306513105782866,0.11924244309161464,0.03904681976246277,0.09473288336263767,0.08547761506987234,0.006470083515180011,-0.14151370371085073,0.12066047936233408,-0.2289828549691106,-0.11185167460065257,0.08298770914239481,0.09398883924579582,-0.06475007614775571,0.16374359918130998,-0.006689518426791715,0.12177834156140561,-0.02272678925592468,0.07290340228633967,0.11645406267340729,0.0919270588794694,0.08100115138470115,0.05717131690367185,-0.08271720683790723,-0.10744701279100134,0.0245923689299939,0.15009348976623668,0.19383328197593666,-0.21969523679684327,-0.16663890150718422,-0.05418777388663186,-0.1493222140496291,-0.08167975464381974,-0.06735913269999264,-0.2542703721692867,0.006935471656910829,0.07109526000312433,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,1,3.700709249,1,3,111.0374985|29.65416718,3,111.0374985,29.65416718,111.0394444,29.6544444,2012
S5427,-0.024406382040315158,-0.19938125689097178,-0.03337401787351872,-0.18157604861228294,0.08010939131783991,-0.06656922383508636,-0.057226841156572686,0.06283496022721236,0.007569715145490256,0.11390087627217861,-0.06953900384694332,-0.09206962515604279,-0.13283676645749048,-0.08936396898450023,-0.24895658722591155,0.11470496022380079,0.09635162067975502,-0.0008420196800251098,0.05421860502830208,-0.034730861078692346,0.04131312953431384,-0.04168309824334416,0.07408455387859415,-0.17197616709895333,-0.04449905338021979,0.11389723049663826,-0.144623577368088,-0.08189964356075856,0.26450060029548794,-0.016648387491932686,0.08106281938257158,0.004999412160991703,0.01757000676187504,-0.029659053489078147,-0.08381406569428383,0.1427497768383393,0.15082915934842528,0.10447748920843161,-0.06930631503746382,0.058443269292327495,-0.07339957680596951,0.0792873366457766,-0.27223576672607647,0.12084047721945756,-0.007626785181503508,0.18291091042312765,0.06681310767395886,-0.35374767428266435,-0.08557868442073026,-0.2735741132418362,0.23391969820357464,-0.04473540515941611,-0.06531461002884144,0.1366837621219187,0.10392072477569171,0.08491458114104321,-0.05260380637510999,-0.09786581725697498,-0.011217344840451077,-0.07731854158880433,-0.14292981320630158,0.07877074730619692,0.12252770949661157,-0.050421805651792106,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,5,0.6931471806,3,8,-118.6041641|53.87916565,8,-118.6041641,53.87916565,-118.60254,53.87838,2016
S2064,0.003084105049861281,-0.18672512529412022,0.22248520038307984,-0.21390127171062276,-0.13052862306975788,0.006999279781327191,-0.17178654949373742,0.25515790253850956,-0.0841531902284094,-0.019557238476112807,0.023028819916668667,-0.016619537213258904,0.044053686294935224,0.011349652446576257,0.01564586277223191,-0.17409981938538746,-0.1681423335415533,0.22877328107506928,-0.09418923389101322,-0.07013539028616833,-0.04585604726960155,0.10163833354553704,-0.0029172294915986393,-0.009289969335004046,-0.16626303695046182,0.023043843312341335,-0.04917707156505073,-0.07287007374850239,0.033613877881677696,0.07271841020964266,0.10535414125278139,-0.05225739427687139,0.137219942221191,0.13241827821670765,-0.020537052482121922,0.18067754484725063,-0.053599326264538935,-0.03652186133736457,-0.012465887669004682,-0.04424383476415277,-0.003837424108748537,0.03226499185794083,0.03892046346103682,-0.10183708793693726,-0.0900870341521361,0.17980220188202506,0.24514641061297937,0.11869858771038229,-0.1320385548872539,-0.2626507094462066,0.1362126723009358,0.05366079370245636,0.11329000822979414,0.023589235571103654,-0.02760759890102096,0.01787602722441448,-0.1866868204114708,-0.07314662477433302,-0.23282158067681097,0.07184952911194169,-0.14137697126667623,-0.0647036656267516,-0.2142688018745004,0.010661691202162798,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,4,3.36729583,2,4,111.7125015|38.39583206,4,111.7125015,38.39583206,111.7088,38.3965,2010
S1286,0.12255090936534589,-0.043246430286413916,-0.1653034739523265,0.030288532720013802,-0.03951924575218024,-0.0619744120231162,0.001985330303440189,0.11956333247020612,0.34427254098430843,-0.06092076021803645,-0.08516748843084578,0.08798087162379374,-0.16174833273570402,-0.025144829660658043,-0.02100541661640781,0.15803153470918727,-0.2313952790280719,-0.015147778544246976,-0.0713172953067984,-0.04298535417380517,0.02661290744477916,-0.06298132403851833,0.18836442274322643,-0.06498943677078549,-0.15146938845798674,0.1414983830000105,-0.018872540112372937,0.1563381155909159,0.05992105928119297,0.19802540421349019,0.011491496270488814,-0.005878309255586922,0.07746079980840874,0.19846005065346714,0.026825104780124696,0.016201290763900818,0.07004909162364553,0.004893170768249201,-0.14396915972564475,0.06029241036054619,0.2655040205919839,-0.16144597798102867,0.11316162217094793,-0.12513128972252224,-0.11201361823912648,-0.0679027846631298,-0.30804658591689293,0.05965982351801019,0.06580205032818516,0.04675006107022154,0.018209650791011257,-0.07184744160247415,0.05894381029029095,0.07884641670484693,-0.0039086958284250215,-0.23112832512718323,0.022092589017260345,0.09540477928074688,-0.2226902768130713,-0.03629684137055636,0.19878259031024642,-0.11913645916673914,-0.06823612805568827,0.044227093082086354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,12,3.33220451,1,5,-16.32083321|28.52916718,5,-16.32083321,28.52916718,-16.31777778,28.53166667,2017
S3731,-0.0035203767153352823,-0.028624732572073614,-0.1395819511173966,0.21771385774433444,-0.14699578025470292,-0.23462935538445,0.08908878962500895,0.19483957630979268,0.08424889351339578,-0.01718654433342176,0.05466420921341584,-0.02399902041536297,-0.2551851071486225,0.0009243290338873882,0.027838986141743932,0.10275280647790347,-0.23416900361685464,0.003310479167895901,0.013134660753467541,-0.0748879752331314,0.02621180147032943,0.10653913391893609,-0.05275114895063538,-0.004568839191632643,0.13007917955100523,0.08137558393856498,-0.11426745365500748,0.036065746166496084,-0.036236179993863665,0.17817619198565585,0.09300897616773322,0.08717869612778148,-0.10618458544159057,-0.10264206801452742,-0.045943793836693426,-0.00028190919398456886,-0.20137958135929307,-0.13313596920508536,0.08450736847807856,-0.19174254284818582,-0.140349787715189,-0.02098304646077918,0.13682503709495805,0.055651967292466166,0.057601983933652276,-0.009153650655316892,0.08348464455219556,-0.1566894030326883,0.35523094072792605,-0.105582298708187,-0.20993010844181714,-0.2130030392714863,-0.07201816261613818,0.1147753557337365,0.06217529822280045,0.0748604698873814,0.022735601908034076,0.13504904773179663,0.019234051285063915,-0.13791026888248226,-0.0520066349425497,-0.16750457027782917,0.1032891640156035,-0.012280203304991915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,8,3.481178524,1,2,-82.4375|29.73749924,2,-82.4375,29.73749924,-82.44166667,29.735,2012
