sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,plant_diversity,climate_stability_index,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,area_sampled,extraction_dna_mass,Resolve_Biome,arbuscular_mycorrhizal_richness,CV_Fold_Random,geometry,knndmw_CV_folds,Pixel_Long,Pixel_Lat
S2052,855,100.5,884.9665,218.5,10.9,59,1100,4876,2073,-0.9397932,0.14142188,123.5,1.3453984,0.0625,0,4.6108713,127.76391,7452.8,200,17.596498,24.059332,50.343822,1099,0.5052544,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,4,2.63905733,9,4.495833397|50.79583359,6,4.495833397,50.79583359
S2427,1260,126.59985,3311.0686,180.5664,24.298332,,266,-809,5397,0.1786791,0.98317844,1849,5.4882984,-1.25,0,0,12.071645,11000.8,200,47.679646,182.91426,52.51077,2003,0.20980686,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,2,3.056356895,6,-155.3208313|19.82083321,1,-155.3208313,19.82083321
S6213,719,82.46655,735.0334,196.48315,18.300028,63,646,713,2157,-0.98785925,-0.15535057,64.5,2.3190417,1.0625,0,0.6577644,5.538133,7308.6,200,54.987797,41.46269,60.00388,1061,0.5560752,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,4,2.079441542,10,10.21249962|56.08750153,2,10.21249962,56.08750153
S3346,1857,260.48364,7137.0244,342.51685,133.61002,6,468,1984,3831,-0.16370326,0.94552433,94.5,3.666547,-5.75,0,0.26666358,91.3184,8023.8,189.08917,45.156925,39.559692,51.83202,1702,0.777481,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,1,3.944664438,1,75.02083588|13.52083302,3,75.02083588,13.52083302
S3507,1254,121.61694,3193.9346,176.5835,24.396688,20,751,4018,3778,0.4215162,0.9067608,1941,5.4097967,2,0,0,8.919644,9833.6,199.96217,45.98457,166.13841,55.210518,2003,0.20980686,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,2,3.295207031,7,-155.3291626|19.82083321,1,-155.3291626,19.82083321
S1088,1563,256.5166,1310.9493,320.5332,46.799973,100,403,4419,3945,-0.28363478,0.1429353,155,1.2392213,1.0625,0,0.3970939,42.318222,6148.8,200,65.569664,16.075277,54.349266,1386,0.21136695,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0.25,1,4.665013324,2,-6.537499905|5.854166508,8,-6.537499905,5.854166508
S4267,1354,154.5,945.98364,311.49976,80.70003,100,987,3661,2601,-0.19611683,-0.91854167,56,0.24773365,-0.1875,0,7.9854445,0,4196.6,200,23.886251,13.129889,78.62872,1329,0.40053383,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000,0.5,4,4.044331183,1,114.1875|33.36249924,3,114.1875,33.36249924
S3355,1254,121.61694,3193.9346,176.5835,24.396688,20,751,4018,3778,0.4215162,0.9067608,1941,5.4097967,2,0,0,8.919644,9833.6,199.96217,45.98457,166.13841,55.210518,2003,0.20980686,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,2,3.555290948,8,-155.3291626|19.82083321,1,-155.3291626,19.82083321
S1185,1576,246.5,2606.864,323.5,68.09832,28,709,1840,2399,0.4697485,0.4425064,58,2.4825113,-2.25,0,0.13015917,32.8592,6758.4,200,41.50527,20.772224,54.355976,2175,0.22453712,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0.25,1,4.304024574,3,110.6291656|19.60416603,2,110.6291656,19.60416603
S7408,986,85.5,1211.318,261.48364,7.9,,473,818,2870,-0.91299415,0.40752846,325,1.7175539,-1.1875,0,2.2223876,78.33369,8275.4,200,56.90684,107.66652,49.993156,1173,0.6622795,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0.25,4,1.203872783,2,-72.1875|42.48749924,3,-72.1875,42.48749924
