sample_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,sequencing_platform454Roche,sequencing_platformIllumina,sequencing_platformIonTorrent,sequencing_platformPacBio,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primers5_8S_Fun_ITS4_Fun,primersfITS7_ITS4,primersfITS9_ITS4,primersgITS7_ITS4,primersgITS7_ITS4_then_ITS9_ITS4,primersgITS7_ITS4_ITS4arch,primersgITS7_ITS4m,primersgITS7_ITS4ngs,primersgITS7ngs_ITS4ngsUni,primersITS_S2F___ITS3_mixed_1_1_ITS4,primersITS1_ITS4,primersITS1F_ITS4,primersITS1F_ITS4_then_fITS7_ITS4,primersITS1F_ITS4_then_ITS3_ITS4,primersITS1ngs_ITS4ngs_or_ITS1Fngs_ITS4ngs,primersITS3_KYO2_ITS4,primersITS3_ITS4,primersITS3ngs1_to_5___ITS3ngs10_ITS4ngs,primersITS3ngs1_to_ITS3ngs11_ITS4ngs,primersITS86F_ITS4,primersITS9MUNngs_ITS4ngsUni,area_sampled,extraction_dna_mass,Resolve_Biome,ectomycorrhizal_richness,CV_Fold_Random,geometry,knndmw_CV_folds,Pixel_Long,Pixel_Lat,longitude,latitude,year_of_sampling
GF4S02988b,0.11909266,-0.027128028,0.027128028,-0.048227604,0.048227604,-0.059115727,-0.153787,0.007443291,0.11374087,0.18608227,0.12456747,-0.02460592,-0.29287198,-0.029773165,-0.14769705,-0.06299116,-0.2069358,0.004982699,0.027128028,-0.28444445,-0.03844675,0.03254133,0.18608227,-0.16,0.0009842368,-0.044844292,-0.06698962,-0.029773165,-0.11909266,0.00615148,-0.022206843,0.17279507,0.041584007,-0.012056901,-0.153787,-0.048227604,-0.11909266,-0.17279507,0.02460592,-0.07111111,0.019930797,-0.03254133,-0.19291042,0.18608227,-0.048227604,0.008858131,-0.055363324,0.18608227,0.059115727,0.075355634,0.059115727,-0.17279507,0.13588619,0.103406385,-0.035432525,-0.25990003,-0.012056901,0.0005536332,-0.22889657,-0.36472127,0.08421376,-0.059115727,-0.08882737,-0.059115727,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,0.5,1,4.152047259,4,101.0124969|24.52916718,8,101.0124969,24.52916718,101.016,24.533,2015.0
GF4S11459b,0.02460592,-0.153787,0.048227604,-0.29287198,-0.06299116,-0.13588619,-0.12456747,0.24415225,0.05173395,-0.059115727,0.2069358,-0.03254133,-0.09842368,-0.09842368,-0.16,0.06299116,0.059115727,-0.07972319,-0.007443291,-0.008858131,0.1417301,-0.06299116,0.0030142253,-0.16633603,-0.017777778,0.21413302,-0.03844675,0.059115727,0.36472127,-0.103406385,0.06698962,-0.00615148,-0.041584007,0.05173395,-0.13588619,0.2069358,0.16633603,-0.017777778,-0.041584007,-0.004982699,-0.075355634,-0.103406385,-0.2069358,0.17937717,0.02460592,0.13016532,0.06698962,-0.2214533,0.007443291,-0.09356401,0.17937717,-0.03844675,-0.08421376,-0.022206843,-0.019930797,0.18608227,0.07111111,-0.044844292,0.022206843,-0.07111111,-0.19986159,0.16633603,0.06698962,0.03844675,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,0.25,6,2.193774172,2,-113.9708328|60.27083206,5,-113.9708328,60.27083206,-113.9734,60.2704,2015.0
GF4T1281otu,-0.03844675,-0.07972319,0.048227604,-0.29287198,-0.11374087,0.09356401,0.1417301,0.029773165,0.13588619,0.03844675,0.25196463,-0.02460592,-0.075355634,0.010396002,0.2364629,-0.16,0.25196463,0.0030142253,0.11374087,0.048227604,-0.01574779,0.19986159,-0.10851211,0.00615148,0.059115727,0.08882737,-0.22889657,-0.12456747,-0.22889657,-0.2069358,0.008858131,-0.18608227,0.19291042,-0.2679585,0.010396002,-0.19291042,-0.019930797,-0.08421376,-0.07972319,0.08882737,-0.019930797,0.13016532,-0.13016532,0.06299116,0.2069358,0.01574779,0.153787,0.07972319,-0.019930797,0.008858131,-0.01574779,0.11909266,0.10851211,0.12456747,0.07111111,0.004982699,0.035432525,-0.05173395,-0.044844292,0.019930797,0.008858131,0.048227604,-0.103406385,-0.07972319,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,2.0,4,5.663269423,2,-72.9458313|-49.26250076,10,-72.9458313,-49.26250076,-72.95,-49.26,2013.0
GF4S03142b,0.1417301,0.0030142253,0.17937717,0.08882737,0.17279507,-0.08421376,-0.13016532,0.11374087,-0.017777778,0.02460592,0.05173395,0.103406385,-0.2679585,0.08882737,-0.103406385,-0.08421376,-0.048227604,-0.07972319,-0.10851211,0.02460592,-0.075355634,0.0009842368,0.17279507,-0.07111111,0.03254133,-0.10851211,0.153787,-0.103406385,-0.25196463,-0.14769705,0.21413302,0.19986159,0.08421376,-0.103406385,-0.16633603,0.08421376,-0.19986159,-0.13588619,-0.03844675,-0.06299116,-0.008858131,-0.09356401,-0.03254133,0.21413302,-0.048227604,0.19291042,-0.14769705,0.13588619,-0.07972319,0.08421376,-0.06698962,-0.19986159,0.059115727,0.06299116,-0.0030142253,-0.048227604,-0.06299116,-0.103406385,-0.2364629,-0.25990003,0.11374087,-0.02460592,-0.059115727,-0.09356401,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,0.5,1,1.598174721,5,101.5708313|21.61249924,9,101.5708313,21.61249924,101.574,21.612,2015.0
GF4S21034b,-0.21413302,-0.10851211,-0.25990003,-0.019930797,-0.12456747,-0.31889275,0.048227604,0.21413302,0.1417301,-0.008858131,0.13016532,-0.048227604,0.02460592,0.008858131,-0.24415225,-0.11374087,-0.17937717,0.019930797,-0.019930797,-0.012056901,0.13588619,-0.022206843,-0.11909266,0.075355634,0.11909266,0.14769705,0.153787,-0.03844675,0.11909266,0.14769705,-0.044844292,0.01574779,0.075355634,0.008858131,0.08421376,0.075355634,-0.06698962,0.017777778,0.055363324,-0.1417301,-0.10851211,-0.055363324,-0.019930797,-0.019930797,-0.07111111,0.035432525,0.18608227,-0.103406385,0.25990003,-0.19986159,-0.21413302,0.06299116,0.08882737,-0.14769705,0.19986159,0.103406385,0.153787,-0.004982699,-0.11909266,-0.10851211,0.044844292,-0.12456747,0.09356401,0.027128028,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,2.0,4,4.795178809,3,26.3125|58.20416641,1,26.3125,58.20416641,26.30843,58.20056,2016.0
GF4S20661b,-0.07111111,-0.044844292,-0.153787,-0.06299116,-0.10851211,-0.25196463,0.035432525,0.28444445,0.13016532,-0.029773165,0.24415225,-0.022206843,0.00615148,-0.06698962,-0.18608227,-0.21413302,-0.16,-0.05173395,0.08882737,-0.059115727,0.11909266,-0.048227604,-0.11909266,-0.01574779,0.14769705,0.14769705,0.03844675,0.044844292,0.06698962,0.11909266,0.03844675,0.11909266,0.07972319,0.07111111,0.06299116,0.059115727,0.004982699,-0.007443291,0.02460592,-0.07111111,-0.2069358,-0.10851211,-0.07111111,0.048227604,-0.012056901,0.09356401,0.09356401,-0.25196463,0.25990003,-0.13016532,-0.17279507,-0.03844675,-0.012056901,-0.12456747,0.10851211,0.19291042,0.22889657,0.103406385,-0.18608227,-0.06299116,-0.035432525,-0.048227604,0.153787,0.09356401,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,2.0,4,4.898324775,4,27.15416718|59.1875,1,27.15416718,59.1875,27.150559,59.184202,2015.0
FMS16BI0456v2,0.13016532,0.06299116,-0.09356401,-0.08421376,-0.02460592,-0.02460592,0.044844292,0.21413302,0.022206843,0.11374087,0.044844292,-0.08882737,0.00615148,0.36472127,-0.055363324,0.12456747,-0.12456747,-0.11909266,-0.008858131,0.1417301,0.007443291,-0.17937717,0.08882737,0.10851211,-0.06698962,0.075355634,-0.16,0.048227604,-0.13016532,-0.153787,-0.153787,-0.11909266,-0.16,-0.16,0.0030142253,-0.25990003,-0.041584007,0.075355634,-0.02460592,-0.07972319,-0.25990003,-0.055363324,-0.007443291,0.044844292,0.14769705,0.08421376,-0.2679585,0.06299116,-0.16,-0.035432525,-0.16633603,-0.153787,0.09842368,0.12456747,-0.022206843,-0.07972319,-0.10851211,0.07972319,-0.16633603,-0.10851211,0.019930797,-0.06299116,0.12456747,-0.1417301,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.525,10,3.412236235,4,148.7958374|-35.42083359,2,148.7958374,-35.42083359,148.7978833,-35.42388333,2013.0
GF4S20067b,-0.11374087,-0.044844292,-0.1417301,-0.055363324,-0.06299116,-0.25196463,0.041584007,0.3100961,0.10851211,0.00153787,0.2069358,-0.02460592,0.027128028,-0.03254133,-0.19986159,-0.19291042,-0.13588619,-0.035432525,0.03844675,0.013840831,0.14769705,0.06698962,-0.16,0.041584007,0.17937717,0.08421376,0.059115727,0.013840831,0.022206843,0.10851211,0.027128028,0.153787,-0.03844675,-0.0009842368,0.09356401,0.07972319,-0.059115727,-0.03844675,-0.010396002,-0.13588619,-0.153787,-0.055363324,-0.01574779,-0.02460592,0.041584007,0.13016532,0.12456747,-0.3100961,0.2364629,-0.13588619,-0.25990003,0.059115727,0.06299116,-0.17937717,0.103406385,0.153787,0.21413302,0.103406385,-0.17279507,0.0002460592,0.055363324,-0.05173395,0.00615148,-0.035432525,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,2.0,4,4.627479441,5,24.28750038|59.39583206,1,24.28750038,59.39583206,24.2876,59.3994,2014.0
FMS16BI1808v2,-0.041584007,0.055363324,0.11909266,0.16,-0.10851211,-0.09842368,0.24415225,0.33685505,-0.07972319,0.08421376,0.029773165,-0.075355634,0.048227604,0.16633603,0.027128028,-0.09356401,-0.027128028,0.12456747,-0.07972319,0.00615148,0.044844292,-0.022206843,-0.14769705,0.13588619,0.007443291,0.08421376,-0.03844675,0.075355634,-0.059115727,-0.16,-0.19986159,-0.12456747,-0.019930797,-0.153787,-0.17937717,0.08421376,-0.10851211,-0.0005536332,-0.055363324,0.09842368,-0.03254133,-0.07111111,-0.12456747,0.059115727,0.3553095,-0.25990003,-0.08421376,-0.12456747,-0.07972319,0.03844675,0.08421376,-0.06299116,-0.2069358,0.14769705,-0.044844292,-0.2364629,-0.13016532,0.059115727,-0.09356401,-0.019930797,0.035432525,0.07972319,0.14769705,0.03254133,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.525,4,1.781877467,6,150.7291718|-33.60416794,2,150.7291718,-33.60416794,150.73035,-33.60617,2015.0
GF4S10837b,0.06698962,-0.004982699,0.029773165,-0.07972319,0.06698962,-0.09842368,-0.017777778,0.31889275,0.14769705,0.08882737,0.041584007,-0.017777778,-0.059115727,0.029773165,0.013840831,0.029773165,0.044844292,0.09842368,0.1417301,-0.13588619,0.06698962,-0.027128028,0.10851211,0.05173395,0.12456747,0.06698962,-0.32781237,-0.07972319,0.14769705,0.02460592,-0.027128028,0.13588619,0.16,0.3100961,0.2069358,0.0022145328,-0.17937717,0.1417301,-0.14769705,0.017777778,-0.17937717,0.06698962,-0.010396002,-0.02460592,-0.2069358,0.11909266,-0.11909266,-0.03254133,0.18608227,-0.17937717,0.07972319,-0.017777778,0.055363324,0.25990003,0.17937717,-0.02460592,0.044844292,0.18608227,-0.11909266,0.035432525,0.06299116,0.017777778,0.055363324,-0.03844675,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.25,5,3.614182804,2,5.854166508|45.11249924,5,5.854166508,45.11249924,5.85,45.11,2014.0
GF4T145otu,0.103406385,-0.09842368,0.029773165,-0.08421376,0.11909266,-0.09842368,-0.14769705,0.048227604,0.2679585,0.03844675,0.022206843,-0.007443291,-0.00615148,0.11374087,-0.029773165,-0.11909266,-0.075355634,-0.19291042,-0.14769705,-0.16,-0.022206843,-0.16633603,-0.1417301,-0.06698962,-0.059115727,-0.11374087,0.01574779,-0.08421376,0.05173395,-0.09356401,-0.02460592,-0.07972319,-0.25990003,-0.044844292,-0.18608227,-0.16633603,0.008858131,-0.055363324,-0.11909266,0.06698962,0.11374087,-0.1417301,-0.07972319,-0.075355634,-0.12456747,0.010396002,-0.022206843,0.36472127,0.06299116,-0.075355634,0.10851211,-0.07111111,0.044844292,0.16,0.25196463,0.029773165,0.06698962,-0.059115727,-0.06299116,0.1417301,0.25990003,0.07972319,0.19986159,-0.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,2.0,1,4.441521199,6,145.2375031|-6.379166603,8,145.2375031,-6.379166603,145.24,-6.38,2011.0
FMS16BI1620v2,-0.14769705,0.017777778,0.13588619,0.13016532,-0.22889657,-0.14769705,0.05173395,0.27613994,0.03844675,0.059115727,0.16,0.019930797,0.07972319,0.11909266,0.041584007,-0.13016532,-0.09356401,0.029773165,-0.1417301,0.05173395,-0.10851211,0.022206843,-0.1417301,-0.13588619,-0.07972319,0.027128028,-0.08882737,0.029773165,-0.012056901,-0.17279507,-0.2214533,-0.153787,-0.17279507,-0.18608227,0.06698962,0.06698962,-0.13016532,0.03844675,-0.02460592,0.09356401,-0.019930797,-0.055363324,0.07972319,-0.01574779,0.14769705,-0.18608227,-0.059115727,-0.075355634,-0.103406385,-0.075355634,0.2679585,-0.103406385,0.004982699,0.041584007,-0.07972319,-0.18608227,-0.03254133,-0.059115727,-0.11374087,-0.14769705,0.22889657,0.24415225,0.13588619,0.17279507,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.525,12,4.09262641,6,118.9041672|-31.84583282,2,118.9041672,-31.84583282,118.905108,-31.845833,2016.0
