Mean_R2_Random,StDev_R2_Random,Mean_RMSE_Random,StDev_RMSE_Random,Mean_MAE_Random,StDev_MAE_Random,cName,Mean_R2_Spatial,StDev_R2_Spatial,Mean_RMSE_Spatial,StDev_RMSE_Spatial,Mean_MAE_Spatial,StDev_MAE_Spatial
0.5989647316055389,0.016198032096209507,0.9062852354269266,0.019416181539304276,0.6654920027376804,0.012296517479495273,ectomycorrhizal_richness_rf_VPS10_LP10_REGRESSION,0.22104719810637602,0.14415317469747657,1.1822845219858238,0.13502857707797938,0.9384604126768474,0.1375798201598861
0.5916144024713249,0.01677251100207089,0.9145422249433407,0.01973068848474141,0.6727696393208364,0.012722448152178618,ectomycorrhizal_richness_rf_VPS10_LP12_REGRESSION,0.2013707037007169,0.15794974382046895,1.1957704131250202,0.1352097776481006,0.9530816402546567,0.1383341575554671
0.630140922787298,0.015899322625706105,0.8702741054508657,0.017322732645620897,0.6338604821184379,0.011244319485971583,ectomycorrhizal_richness_rf_VPS10_LP2_REGRESSION,0.2156120126416003,0.18130764880547365,1.1824249510296556,0.13828339833275682,0.9423213407193456,0.1417421522715144
0.6246428337542127,0.016201923149445224,0.8767313459749563,0.01826163987696744,0.6403469970861615,0.012072110866711713,ectomycorrhizal_richness_rf_VPS10_LP4_REGRESSION,0.2122533435418482,0.15193202907635084,1.1873192519276778,0.129315744231013,0.9449164737877631,0.13386732693455536
0.6158531022351966,0.015932829032832344,0.8869725205413357,0.01870684297406045,0.6493909092928705,0.012256216684610398,ectomycorrhizal_richness_rf_VPS10_LP6_REGRESSION,0.21250362607984416,0.16124311478675946,1.1869452640111446,0.1372664452300952,0.9448583002224904,0.14202567413033496
0.6074935244364376,0.01631258853319628,0.8965720500225658,0.019069740943057,0.6570787510737052,0.012528414554429376,ectomycorrhizal_richness_rf_VPS10_LP8_REGRESSION,0.2159520683496512,0.15957420987049817,1.1847826276330637,0.13715629303386626,0.9413861182569685,0.13879172571160334
0.6029500209623117,0.016660354679505374,0.9017604750634538,0.02026068021701579,0.6614529113752289,0.01258581586437662,ectomycorrhizal_richness_rf_VPS12_LP10_REGRESSION,0.200002089795252,0.17626548841829456,1.194501790584218,0.13509955459800108,0.9528603566764591,0.1387324645913586
0.5962801686125182,0.01695798949043181,0.9092984418363972,0.020247073244590522,0.6679322413488636,0.012705216932443973,ectomycorrhizal_richness_rf_VPS12_LP12_REGRESSION,0.1996318866933043,0.16685996736761077,1.195968335570348,0.13488998305141597,0.9540745931903281,0.13915140103348705
0.6306425114426659,0.015478285949968848,0.8696954754261006,0.016804423942866915,0.6327865488272933,0.010576951338332894,ectomycorrhizal_richness_rf_VPS12_LP2_REGRESSION,0.2057720912137059,0.18646724771125725,1.1897773965949334,0.14006061134975598,0.9484475818463725,0.14415998170272498
0.626216414465265,0.01657019888369133,0.8748789260400691,0.018671285810202207,0.6383538808926159,0.01208429480239414,ectomycorrhizal_richness_rf_VPS12_LP4_REGRESSION,0.20763850527607355,0.18643301896937955,1.1881769604556998,0.14023151452301608,0.946458413262854,0.14390708297981222
