Mean_R2_Spatial,StDev_R2_Spatial,Mean_RMSE_Spatial,StDev_RMSE_Spatial,Mean_MAE_Spatial,StDev_MAE_Spatial,Mean_Alpha,cName,feature_set
0.015886396169662476,0.11440087712683931,1.3592660188674928,0.13212962314651333,1.0706135034561157,0.1351846410393741,0.0,ectomycorrhizal_richness_spatialnet_EW256_ED2_EDO0.3_SMnone_K0_SW64_SD1_SDO0.1_ACTsilu_LR0.0008_WD0.001_BS256_HM0.6_HD1.5_AL20.01,alpha64_none_k0
-0.007560443878173828,0.1693354334764202,1.3732137799263,0.1626452975898017,1.0787838220596313,0.14044256452116877,0.6088596612215043,ectomycorrhizal_richness_spatialnet_EW256_ED2_EDO0.2_SMrbf_K8_SW32_SD1_SDO0.0_ACTgelu_LR0.0003_WD0.0001_BS128_HM0.8_HD1.0_AL20.1,alpha64_rbf_k8
-0.030984848737716675,0.2178963212186279,1.3851133704185485,0.1805252520169394,1.1012670934200286,0.16538521420180505,0.0,ectomycorrhizal_richness_spatialnet_EW192_ED2_EDO0.1_SMnone_K0_SW64_SD2_SDO0.1_ACTgelu_LR0.0001_WD0.0001_BS128_HM0.8_HD1.0_AL20.01,alpha64_none_k0
