Mean_R2_Random,StDev_R2_Random,Mean_RMSE_Random,StDev_RMSE_Random,Mean_MAE_Random,StDev_MAE_Random,cName,Mean_R2_Spatial,StDev_R2_Spatial,Mean_RMSE_Spatial,StDev_RMSE_Spatial,Mean_MAE_Spatial,StDev_MAE_Spatial
0.6186155294074909,0.015447358039951167,0.883789491410172,0.01842656352562462,0.6459609841862608,0.011702486671656834,ectomycorrhizal_richness_rf_VPS12_LP6_REGRESSION,0.3053930301873418,0.06589206527145848,1.1635319984685246,0.05887226180166961,0.9126762583053682,0.05333235596306199
0.6105315911706628,0.01617762444799498,0.8931018112302777,0.019265904212643688,0.6545716754612416,0.012280592741167495,ectomycorrhizal_richness_rf_VPS12_LP8_REGRESSION,0.3041417610516036,0.07497435819059041,1.1641575702885174,0.06354251165803419,0.9130700921599862,0.05916160169511109
0.5669243587254658,0.01632157213396556,0.9418258504568616,0.019439750883276274,0.6979439206932538,0.012610340887218055,ectomycorrhizal_richness_rf_VPS4_LP10_REGRESSION,0.29523623954280237,0.0644200667954755,1.1721265647048995,0.05774481707720787,0.9239518102585563,0.05156689837060036
0.5571878276823452,0.015886921302237317,0.9523694445642992,0.01890631942573281,0.7068245320342976,0.012195938495766943,ectomycorrhizal_richness_rf_VPS4_LP12_REGRESSION,0.29353465534350126,0.06898590664245124,1.1732941758927007,0.05908449230570975,0.923225863748779,0.054160282493991165
0.6187580266742267,0.01624016427570819,0.8835858644343109,0.018347200583720316,0.6457857672565496,0.012158634595854175,ectomycorrhizal_richness_rf_VPS4_LP2_REGRESSION,0.30674964335504695,0.06336903238795964,1.1624948053125272,0.05702963678596277,0.9140613055508201,0.052751566429631955
0.6054046310410265,0.01628867414258507,0.8989490151897158,0.018515127294668258,0.6608163871689235,0.012584046837374857,ectomycorrhizal_richness_rf_VPS4_LP4_REGRESSION,0.30697946486280825,0.0643475691529728,1.1621939986228635,0.055942404063926504,0.912496578547508,0.050972974157921534
0.5904451195162352,0.015228689573762675,0.9158783953593742,0.0177467919237287,0.6754914901681949,0.012044997699570714,ectomycorrhizal_richness_rf_VPS4_LP6_REGRESSION,0.3047958970833425,0.06448242878929322,1.1641273769896903,0.058376416154034445,0.9146415788197263,0.053201343364057595
0.5770733935989557,0.015996376865243817,0.9307145946911536,0.01884409600997075,0.6877981242285334,0.012553380473740248,ectomycorrhizal_richness_rf_VPS4_LP8_REGRESSION,0.3003752780921144,0.06367551380650203,1.1679033400255492,0.05857424554487951,0.917450814467402,0.05179856986948364
0.5851276943659137,0.01638196023706363,0.9217969871742255,0.01950657985582643,0.6797209982748434,0.012492891169710535,ectomycorrhizal_richness_rf_VPS6_LP10_REGRESSION,0.3076481381049357,0.06748864322691156,1.1616985642257662,0.06255755346819064,0.9114396024139276,0.056005499235210095
0.5766256273288578,0.016504936582682476,0.9312082415789948,0.019968847747728898,0.6878209828993572,0.012825192913361663,ectomycorrhizal_richness_rf_VPS6_LP12_REGRESSION,0.30325349427892495,0.06806766027195789,1.1652945896140579,0.060914979910234306,0.9157268305737867,0.05551682198738216
0.6245591231865298,0.01608685362090755,0.8768147247405782,0.01720250032160398,0.6394447853312946,0.01163174629100131,ectomycorrhizal_richness_rf_VPS6_LP2_REGRESSION,0.3176160966217122,0.061481612669296824,1.1534405970349062,0.05749072440893347,0.9022208977172703,0.05222729941388005
0.6161977612725652,0.01637291341616918,0.886553075612861,0.01878009276229255,0.649600964019229,0.012461322954422278,ectomycorrhizal_richness_rf_VPS6_LP4_REGRESSION,0.3090989832897789,0.05774299040829434,1.1606566189639662,0.05175669657759899,0.9102792649392558,0.047382272411575
0.6044344234847961,0.015941795038770044,0.9000753733198362,0.01883124923355693,0.6609514793886302,0.01242900019500814,ectomycorrhizal_richness_rf_VPS6_LP6_REGRESSION,0.3056846915635919,0.0612337514186974,1.163643694109234,0.05946147333750191,0.9141898706599767,0.05584675670570773
0.5941878135196463,0.015865585204387724,0.911671305496651,0.01872116775723162,0.6711796431632344,0.012510324805423979,ectomycorrhizal_richness_rf_VPS6_LP8_REGRESSION,0.31330501464727606,0.07039904004679008,1.1566419742649046,0.06091538775585883,0.9061843080412867,0.05684570420940921
0.593229490765727,0.016631520913477426,0.9127350456026724,0.019661610079673934,0.6714248763603735,0.01240156262636729,ectomycorrhizal_richness_rf_VPS8_LP10_REGRESSION,0.3040191580900705,0.06180959159907799,1.1648783787803318,0.05673982750612078,0.9141099058957696,0.05163719425474051
0.5858462136709218,0.016206744860732352,0.9209953262756354,0.019030953975897616,0.6786686681302595,0.01215867279548853,ectomycorrhizal_richness_rf_VPS8_LP12_REGRESSION,0.305298479544887,0.07176055303642385,1.1634588615536425,0.06424636657496587,0.9149540266111258,0.060111879982841496
0.6281550441881251,0.015686381271445567,0.8726196524767802,0.01722352282348903,0.6357180710684371,0.010923510338454534,ectomycorrhizal_richness_rf_VPS8_LP2_REGRESSION,0.31901429656276925,0.057153831786906154,1.1524713056547782,0.056116627339932605,0.9023592940770271,0.05292879941936088
0.6218140815386384,0.015583311440084692,0.8800439971596441,0.017330434814346634,0.6433950439740442,0.011925479945306218,ectomycorrhizal_richness_rf_VPS8_LP4_REGRESSION,0.31100189267814776,0.061459176646934004,1.158974833270304,0.055914057240277454,0.9087477043122044,0.05108427080398444
0.6122837456324012,0.015808961267403793,0.8910945487964248,0.018784686285347497,0.6531124916684699,0.012309717291721816,ectomycorrhizal_richness_rf_VPS8_LP6_REGRESSION,0.30917766888652914,0.06693951593201758,1.1604513023985725,0.06259499954152525,0.9094280645332347,0.059630540002741844
0.6030258619717671,0.015994484576988387,0.9016767482519418,0.018857834667325667,0.6625052274983043,0.012306063597182143,ectomycorrhizal_richness_rf_VPS8_LP8_REGRESSION,0.3098411941311491,0.06211737894315064,1.160052243876615,0.05895154484648715,0.9096393150641008,0.05461811903209623
